videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620100699548386049,1774192959,2026-03-22T15:22:39.000Z,angel.. angel,6,False,False,,0.0,7279830897099670530,kaka.day15.2,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3075575ba3f045e1d13c5cf8eed7aa12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba563804&x-expires=1774429200&x-signature=U0EVwZEfiz19HCZm%2BbMm6opV3LQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620584852358316821,1774305699,2026-03-23T22:41:39.000Z,Segitunya membela MBG pak presiden,5,False,False,,2.0,7442866980513858615,maskuri.mgl1973,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c0aa051a70bc74a7d4f41690ac0b3893~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=50367e37&x-expires=1774429200&x-signature=3j%2BBOh4AW%2BRzuarIvvYA9P96cSs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620368448224363285,1774255300,2026-03-23T08:41:40.000Z,MBG stop,6,False,False,,0.0,7555045762284143637,errin.setyaningsi3,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b33473f224c430361f66975849d502df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d59fe5d&x-expires=1774429200&x-signature=bXniBh0josfrMVf9DyU3LzKJzJQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620091878939198216,1774190901,2026-03-22T14:48:21.000Z,stop MBG pak,54,False,False,,1.0,6880654927874720769,rinvi_s,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d695b101f53debc1bb36402eafbf0100~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b5803a9e&x-expires=1774429200&x-signature=tHuSjoOEyYbSvNYJFV5vctogQ34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620073736716305173,1774186682,2026-03-22T13:38:02.000Z,egois,343,False,False,,6.0,7438481939973588024,yuanita536,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c6bc7b0f2768df8b244732abb62f7f0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9cb2b77b&x-expires=1774429200&x-signature=rOwHjBEHSP5ZQGTohnygcin1p2U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620091416441963271,1774190796,2026-03-22T14:46:36.000Z,lebih baik pendidikan dan kesehatan gratis .,277,False,False,,18.0,7567420309142389776,peternakstresss2,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4249dacf0c01dd0e979cd6165b2a2f41~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9fdcd5de&x-expires=1774429200&x-signature=%2FZrYsXna17fAYPrI0RMaKU5FGeg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620070633209545488,1774185962,2026-03-22T13:26:02.000Z,kurang bermanfaat,358,False,False,,7.0,7365713363001164817,user5077132876616ropi,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/61fcf9fdfb1a16403aa0b0294572567a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6766a770&x-expires=1774429200&x-signature=pPFUer46jLzhJaKh1mVCg%2BJAX0U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620233422887584529,1774223872,2026-03-22T23:57:52.000Z,dy sllu meminta pendapat pada pakar2 tp ga prnh mau mendengarkan,38,False,False,,1.0,6934302761974825986,mssgemini,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cd8db3465eebad569392a24f6ce76f40~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=070c2756&x-expires=1774429200&x-signature=y%2BFjA4nZrc6xauBNytMq7%2F71RqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620084641961427730,1774189217,2026-03-22T14:20:17.000Z,Statmen ngawur...,47,False,False,,1.0,7191083026805687298,da2nk136,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/101c3886330138fd95b86b868ef11a79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a8f3394f&x-expires=1774429200&x-signature=zACqyGU7p9OFRpkRmpV7a69xZ5Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620593847110992647,1774307802,2026-03-23T23:16:42.000Z,saya pendukung nya dulu dengan yakin tapi sekaraang saya malu,5,False,False,,1.0,7113953067049616385,_surman_01,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/1cc7f075581a70841c715887311304b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c72fa447&x-expires=1774429200&x-signature=bx4LKLuKhSr1tmn1x7tTwfSw2ZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620168758858777352,1774208809,2026-03-22T19:46:49.000Z,"mundur aja brooo,, gua nyesel milih kmaren",100,False,False,,9.0,7161459471393293339,uluh.lebu,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d188d96673c9f82d92dc7e00e4266b86~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=759a5085&x-expires=1774429200&x-signature=G381QbkoEYIMRlvBQVZNLYXTkbE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620090890132685584,1774190681,2026-03-22T14:44:41.000Z,"klo kamu tulus bantu rakyat,, pendidikan gratis,,",163,False,False,,12.0,7033702328226481178,efrizalrizal478,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7141408042214588442~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d47bf376&x-expires=1774429200&x-signature=TJsA1%2FOCQehnmJ662APpzEka7xw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620260305915200276,1774230135,2026-03-23T01:42:15.000Z,stres mikiran pemerintah,6,False,False,,0.0,7097123114786128898,nengnovita1148,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7106785915288158235~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79c6c657&x-expires=1774429200&x-signature=ojFxvNZowob8mVd5SfEZhilhSiU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620253594868613896,1774228568,2026-03-23T01:16:08.000Z,bosan..bosan.. pidato nya tidak ada yg nyata,7,False,False,,0.0,7483849889961853960,user1727437628294,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd447206&x-expires=1774429200&x-signature=YRTKwNUURw%2ByfYjJCQun4SRR4qE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620317571607282450,1774243455,2026-03-23T05:24:15.000Z,"yg perlu yg tepat saja, anak sy tdk butuh 🙏",5,False,False,,6.0,6779382625918682113,srihani5,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/704425f817c6441665a772b42ccf55b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f993f0bb&x-expires=1774429200&x-signature=36nu2AQD0bIWZhdpeKW7UECuNiE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620236596185858832,1774224614,2026-03-23T00:10:14.000Z,"Kalo tujuan nya emang untuk program stunting, MBG harus punya standar pak.. minimal menu MBG seluruh indonesia di standarisasi sehari itu wajib harus ada telur+ susu.",8,False,False,,0.0,7531027755548165125,beauty.woman99,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/61b034def8512045305e308439cf5e94~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=34575803&x-expires=1774429200&x-signature=bOei0bK9Sf9P1G2r4XqWPh2e4EU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620308085358543632,1774241250,2026-03-23T04:47:30.000Z,"cukup 1 periode pak, jangan berharap 2029 menang lagi",9,False,False,,1.0,6929432068708353026,belso.ambon,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a9b12edd00c8f6415b42e43b19e12622~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d6d3b3e&x-expires=1774429200&x-signature=m6bhMbs73gvl2RDYaP4HRFb%2Ft7c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620318574237942545,1774243685,2026-03-23T05:28:05.000Z,cukup satu periode saja,6,False,False,,0.0,7393328342978053136,daffagosokgosok,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e3dc606b752c202bf3f70f09542bc6fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1cf4935b&x-expires=1774429200&x-signature=Gavvbff0bC%2BHQ5yIcVthtCMK3g8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620073057247429396,1774186522,2026-03-22T13:35:22.000Z,"tata kelola MBG tlg.di perbaiki pak, klo.keuangan negara lagi sulit, lebih selektiflah MBG..kasih ke yg paling membutuhkan.",21,False,False,,0.0,7513183090405327879,willyanto.haryono,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f71231a7ef62491dd95005b0c1687e8d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3908417b&x-expires=1774429200&x-signature=nR7jTKpqe0d62tNgn1pOyFzcnM8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620118588935258901,1774197130,2026-03-22T16:32:10.000Z,Kiaamat pun keknya mbg tetap jalan krn itu proyek,28,False,False,,1.0,7266218648673633281,mtc7557,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/45002bc212714024eeec50675cf1a345~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bcb54576&x-expires=1774429200&x-signature=VZvTmsOFYL7OTHvB2xTsEWxotzw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620425691980563220,1774268627,2026-03-23T12:23:47.000Z,"Apa bapak yakin, klw MBG bukan korupsi yg terstruktur?",90,False,False,,4.0,6560638966047408130,sahrizon,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c8af7c29e94d80376c2982d7ff884e97~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=caeab3aa&x-expires=1774429200&x-signature=tp3X58GkzIe95JhdUFcugXm1Vhk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620186031162688276,1774212845,2026-03-22T20:54:05.000Z,boleh jujur gak pak solusi mu oraa solutifff solusi ter konyollll paaakkkkk,142,False,False,,8.0,6896967829373240321,emakg3moy,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2241bc172879c066344862e2ae0c455d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62ed012c&x-expires=1774429200&x-signature=3lhTApND9LBHBrjQKthjwDiAVlY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620617802630447892,1774313567,2026-03-24T00:52:47.000Z,"pdahal sudah bnyak masyarakat yg protes, tpi ga di denger",6,False,False,,0.0,7016539357922608133,khaerotin,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98ce4285a4d462d084987c69d400d3ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3041f235&x-expires=1774429200&x-signature=%2BO%2FAOyFw%2FhgqKXqKsYfEfJxD65g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
