videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620186031162688276,1774212845,2026-03-22T20:54:05.000Z,boleh jujur gak pak solusi mu oraa solutifff solusi ter konyollll paaakkkkk,150,False,False,,5.0,6896967829373240321,emakg3moy,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2241bc172879c066344862e2ae0c455d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2bd59dc1&x-expires=1781708400&x-signature=HmdPcClzUJNcfnKAeRVCHOoqgTw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620368448224363285,1774255300,2026-03-23T08:41:40.000Z,MBG stop,6,False,False,,0.0,7555045762284143637,errin.setyaningsi3,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b33473f224c430361f66975849d502df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b88eb27e&x-expires=1781708400&x-signature=HgIWgqW5Ha3aVINQxV8zKuaOCuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620084641961427730,1774189217,2026-03-22T14:20:17.000Z,Statmen ngawur...,44,False,False,,1.0,7191083026805687298,da2nk136,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/101c3886330138fd95b86b868ef11a79~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ed1d3ac&x-expires=1781708400&x-signature=N%2Fp8mYqHEMUYANEFtcDqG1233Pw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620584852358316821,1774305699,2026-03-23T22:41:39.000Z,Segitunya membela MBG pak presiden,4,False,False,,2.0,7442866980513858615,maskuri.mgl1973,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c0aa051a70bc74a7d4f41690ac0b3893~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c1baf577&x-expires=1781708400&x-signature=yZl%2Bms3WjPraAIOvQUXcZLZitl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620277576174535444,1774234145,2026-03-23T02:49:05.000Z,BPK fkir MBG TDK d korupsi????,8,False,False,,7.0,7214020133952668674,lavimimi4,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b38342cbf8803086ae1db6ed9ffa33c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c042cb7d&x-expires=1781708400&x-signature=9nlnc5p7ReD8iWZmJ2jmM11GqKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620213883915797256,1774219319,2026-03-22T22:41:59.000Z,anda pikir di mbg bersih tanpa ada korupsi?tolong dicek lagi ya pak,22,False,False,,0.0,6811742919130661889,aidaalif1,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/4bca87540797a2e4f2c8e07698b7fad0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ebe9c8a3&x-expires=1781708400&x-signature=YSc0Mox5QQlV6W4d8QzlbCeTzCw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620226283570479879,1774222221,2026-03-22T23:30:21.000Z,makan mulu pikiran sampean pak,18,False,False,,0.0,6918324706534736897,ledisjentelmen,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/a99702b468fe2a2030ac7206f7ccbbb0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3950217f&x-expires=1781708400&x-signature=Yzig%2BEFfpBmdTFMg1lI3N6RsIBg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620617802630447892,1774313567,2026-03-24T00:52:47.000Z,"pdahal sudah bnyak masyarakat yg protes, tpi ga di denger",7,False,False,,0.0,7016539357922608133,khaerotin,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/98ce4285a4d462d084987c69d400d3ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f301337b&x-expires=1781708400&x-signature=1aPWCh7zySpKzPy4yrR3eUL237M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620082012879160071,1774188692,2026-03-22T14:11:32.000Z,"Proyeknya beliau, tidak mungkin beliau menghentikan MBG😅",1006,False,False,,27.0,7552430766997128210,user3436883098108,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=463d1c73&x-expires=1781708400&x-signature=ggR%2BedKrAVPJNgU6j0daSdXWdA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620268833224491777,1774232113,2026-03-23T02:15:13.000Z,presiden yg gk mau d kritik,28,False,False,,2.0,7102697917828170778,nana1405m,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7102698454526197787~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79491d0b&x-expires=1781708400&x-signature=lHX9UhhLY4TuKdISiQOtHwNhoqQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620216693928018709,1774219992,2026-03-22T22:53:12.000Z,mungkin beliau malu kalo program nya gagal,14,False,False,,0.0,6575004795299414018,ernasetyawan,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1b18a01e8654f3695de88927a1e278ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bb426408&x-expires=1781708400&x-signature=EuPmI5PxUeBLNr4%2FC33eC6ooXII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620212766150869780,1774219070,2026-03-22T22:37:50.000Z,dia gak sadar juga,55,False,False,,2.0,7359125542128124933,ranti1042,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/801dae019a910496b27d2a70704c62d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ca73a2d6&x-expires=1781708400&x-signature=61Pr0YVa8mtkG9Uthu57ogHEiok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620091878939198216,1774190901,2026-03-22T14:48:21.000Z,stop MBG pak,53,False,False,,3.0,6880654927874720769,rinvi_s,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/041dec35d641ca4c3223094d000a0854~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea955e49&x-expires=1781708400&x-signature=FQsm%2F66l2ZBbzx3iZ96Yeb%2B%2Bwqg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620260305915200276,1774230135,2026-03-23T01:42:15.000Z,stres mikiran pemerintah,7,False,False,,0.0,7097123114786128898,nengnovita1148,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7106785915288158235~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=de3ae9d4&x-expires=1781708400&x-signature=I4AccJG53fKdPmoINrNgiUcPS%2F4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620241895260242705,1774225845,2026-03-23T00:30:45.000Z,cukup satu periode,24,False,False,,1.0,7482302616639620113,f388am_go.id,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5889630d596b8184ca7ac2815ce362ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31e2b988&x-expires=1781708400&x-signature=QdoPhqIajhT%2FcoiBLAM0phNWnlw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620168758858777352,1774208809,2026-03-22T19:46:49.000Z,"mundur aja brooo,, gua nyesel milih kmaren",123,False,False,,11.0,7161459471393293339,uluh.lebu,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d188d96673c9f82d92dc7e00e4266b86~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c1a78410&x-expires=1781708400&x-signature=ilBodpLWT5kkyAh92yOLliO6YZA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620093528945476370,1774191292,2026-03-22T14:54:52.000Z,bapak masih engak sadar pak,10,False,False,,0.0,7196320251302691841,tatarukmantara6,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/fef08c3378abad39cb4220834826c475~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54a627cc&x-expires=1781708400&x-signature=weR6i9bPvkyEfpNJKsErsXJ8HyQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620070633209545488,1774185962,2026-03-22T13:26:02.000Z,kurang bermanfaat,354,False,False,,8.0,7365713363001164817,user5077132876616ropi,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/61fcf9fdfb1a16403aa0b0294572567a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73d9c218&x-expires=1781708400&x-signature=sZk6FBd1CtPf76rit0HlCM4vWIA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620100699548386049,1774192959,2026-03-22T15:22:39.000Z,angel.. angel,3,False,False,,0.0,7279830897099670530,kaka.day15.2,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3075575ba3f045e1d13c5cf8eed7aa12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b365c67d&x-expires=1781708400&x-signature=h9suWDzNF4wztL0dNsR4TjCwNSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620253594868613896,1774228568,2026-03-23T01:16:08.000Z,bosan..bosan.. pidato nya tidak ada yg nyata,7,False,False,,0.0,7483849889961853960,user1727437628294,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=463d1c73&x-expires=1781708400&x-signature=ggR%2BedKrAVPJNgU6j0daSdXWdA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620075333802853138,1774187053,2026-03-22T13:44:13.000Z,MBG khusus daerah 3T aja pak.. mgkn lbh membutuhkan,670,False,False,,46.0,7137261288313439234,rinipuspita840,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f3ff8fa82cd283763184a3d254f96370~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd297a2e&x-expires=1781708400&x-signature=CRA%2BXp5erAwLfR6jlKTqM2BJ2dE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620093107627803400,1774191194,2026-03-22T14:53:14.000Z,"jadi pertanyaan serius, knp sbgtunya Bapak mempertahankan MBG ??",969,False,False,,158.0,6826100837154587650,edisihanyahiburan,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/36e709c84fc148ac5811918e7389239f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09e05adf&x-expires=1781708400&x-signature=DMCM6BqW6opPHeraIc2%2FYYXUzUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@suaradotcom/video/7620063435551788304,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,https://www.tiktok.com/@suaradotcom/video/7620063435551788304?is_from_webapp=1&sender_device=pc&web_id=7607072056891491858,7620202244247667457,1774216611,2026-03-22T21:56:51.000Z,"saya lebih suka mbg, soal nya anak saya kebagian,, klo BLT seumur2 ga pernah dapet😁",201,False,False,,65.0,6987308280483021826,sitisaripah2002,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ccc0c42463e20dcf70b5eced7b961003~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=021ba7a8&x-expires=1781708400&x-signature=YCgTAUuWXWK8K%2BqdwJB7EZPWUt4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
